hours-per-week,age,capital-gain,capital-loss,workclass,education,education-num,marital-status,relationship,race,gender,native-country,income,occupation
35,20,0,0,Private,Some-college,10,Never-married,Not-in-family,White,Male,United-States,11963,Other-service
60,26,0,0,Private,Masters,14,Never-married,Not-in-family,White,Male,United-States,46600,Exec-managerial
44,27,0,0,Private,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,United-States,61250,Prof-specialty
50,55,0,0,?,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,82841,?
40,33,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,Cuba,76000,Sales
60,56,0,0,Self-emp-inc,Some-college,10,Married-civ-spouse,Wife,White,Female,Canada,60393,Sales
40,48,0,2258,Private,HS-grad,9,Divorced,Not-in-family,White,Female,United-States,50742,Exec-managerial
35,44,0,0,Private,Some-college,10,Married-civ-spouse,Wife,White,Female,United-States,6472,Adm-clerical
8,21,0,0,Private,Some-college,10,Never-married,Own-child,White,Male,United-States,2500,Sales
40,21,0,0,Private,HS-grad,9,Never-married,Own-child,White,Male,United-States,9004,Adm-clerical
40,36,7298,0,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,73398,Exec-managerial
48,25,0,0,Private,Assoc-acdm,12,Never-married,Own-child,Black,Male,United-States,34575,Machine-op-inspct
58,30,0,0,Private,Some-college,10,Divorced,Not-in-family,White,Male,United-States,9106,Sales
45,31,0,0,Private,Some-college,10,Never-married,Not-in-family,White,Male,Honduras,8000,Exec-managerial
43,53,0,0,Private,Some-college,10,Divorced,Not-in-family,White,Female,United-States,24000,Adm-clerical
45,32,5178,0,Self-emp-inc,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,62978,Craft-repair
40,37,0,0,Private,Some-college,10,Married-civ-spouse,Husband,White,Male,United-States,64503,Sales
60,26,0,0,Private,HS-grad,9,Never-married,Not-in-family,White,Male,United-States,9228,Other-service
50,42,0,0,Private,Masters,14,Married-civ-spouse,Husband,White,Male,United-States,72484,Sales
40,54,3103,0,Local-gov,Bachelors,13,Married-civ-spouse,Wife,White,Female,United-States,55272,Prof-specialty
20,27,0,0,Private,HS-grad,9,Never-married,Own-child,White,Male,United-States,4000,Other-service
40,22,0,0,Private,Some-college,10,Never-married,Own-child,White,Male,United-States,15000,Craft-repair
38,25,0,0,Private,Bachelors,13,Married-civ-spouse,Wife,Black,Female,United-States,13936,Adm-clerical
45,49,0,0,Private,7th-8th,4,Never-married,Other-relative,Black,Male,United-States,18200,Prof-specialty
40,57,0,0,Private,7th-8th,4,Widowed,Unmarried,Black,Female,United-States,15000,Machine-op-inspct
20,18,0,0,?,12th,8,Never-married,Other-relative,Black,Male,United-States,1892,?
40,36,0,0,Private,HS-grad,9,Married-civ-spouse,Own-child,Black,Female,United-States,48080,Craft-repair
25,46,0,0,Private,HS-grad,9,Separated,Unmarried,Black,Female,United-States,9125,Other-service
40,29,0,0,Private,Assoc-voc,11,Never-married,Own-child,Black,Female,United-States,8400,Adm-clerical
25,45,0,0,Private,11th,7,Separated,Unmarried,Black,Female,United-States,9727,Adm-clerical
38,65,0,0,Private,9th,5,Widowed,Not-in-family,White,Female,United-States,11162,Sales
40,31,0,0,Private,Some-college,10,Married-civ-spouse,Wife,White,Female,United-States,15350,Adm-clerical
40,33,0,0,Private,Bachelors,13,Married-civ-spouse,Husband,Black,Male,United-States,73400,Prof-specialty
20,68,0,0,Self-emp-not-inc,Some-college,10,Divorced,Not-in-family,White,Female,United-States,10146,Transport-moving
45,46,0,0,Private,Some-college,10,Never-married,Unmarried,White,Female,United-States,19000,Exec-managerial
45,44,0,0,Private,Some-college,10,Divorced,Other-relative,White,Female,United-States,19000,Exec-managerial
40,35,8614,0,Private,HS-grad,9,Never-married,Not-in-family,White,Male,United-States,53651,Adm-clerical
40,35,0,0,Private,7th-8th,4,Divorced,Unmarried,White,Female,United-States,23605,Tech-support
25,23,0,0,Private,Some-college,10,Never-married,Not-in-family,Black,Male,United-States,3152,Handlers-cleaners
30,20,0,0,Private,Assoc-acdm,12,Never-married,Not-in-family,White,Female,United-States,5000,Adm-clerical
65,25,0,0,Private,Bachelors,13,Never-married,Not-in-family,White,Male,United-States,45800,Sales
40,30,0,0,Private,HS-grad,9,Never-married,Not-in-family,White,Male,Puerto-Rico,11110,Exec-managerial
40,29,0,0,Private,Assoc-acdm,12,Never-married,Not-in-family,White,Male,United-States,31425,Sales
25,69,0,0,Private,Assoc-voc,11,Widowed,Not-in-family,White,Female,United-States,4143,Sales
70,50,4650,0,Local-gov,Masters,14,Divorced,Not-in-family,White,Female,United-States,47400,Exec-managerial
40,41,3942,0,Private,Some-college,10,Married-civ-spouse,Husband,White,Male,United-States,19542,Sales
40,27,0,0,Private,Some-college,10,Divorced,Not-in-family,White,Female,United-States,29000,Tech-support
40,31,0,0,Private,Some-college,10,Divorced,Not-in-family,White,Male,United-States,25327,Craft-repair
40,25,0,0,Private,10th,6,Never-married,Not-in-family,White,Male,United-States,14560,Craft-repair
40,22,0,0,Private,10th,6,Never-married,Not-in-family,White,Female,United-States,15000,Adm-clerical
40,32,0,0,Private,10th,6,Separated,Unmarried,White,Female,United-States,14930,Craft-repair
50,34,4650,0,Private,Bachelors,13,Never-married,Not-in-family,White,Female,United-States,46770,Exec-managerial
40,21,0,0,Private,Some-college,10,Never-married,Own-child,Black,Male,Outlying-US(Guam-USVI-etc),6300,Other-service
40,23,0,0,Private,Some-college,10,Never-married,Not-in-family,White,Female,United-States,5000,Other-service
90,28,0,1669,Local-gov,Some-college,10,Never-married,Not-in-family,White,Male,United-States,30836,Sales
40,35,0,0,Federal-gov,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,29600,Adm-clerical
40,49,0,0,Private,Some-college,10,Divorced,Unmarried,White,Female,United-States,14949,Other-service
32,20,0,0,Private,9th,5,Never-married,Own-child,White,Female,United-States,1054,Sales
40,51,0,0,Private,Some-college,10,Married-civ-spouse,Husband,White,Male,United-States,19917,Sales
40,56,0,0,Private,Some-college,10,Divorced,Unmarried,White,Female,United-States,27200,Sales
30,25,0,0,Private,Some-college,10,Never-married,Own-child,White,Male,United-States,8000,Sales
40,45,0,0,Self-emp-not-inc,Masters,14,Married-civ-spouse,Husband,White,Male,United-States,61200,Sales
45,54,0,0,Local-gov,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,37752,Craft-repair
55,49,0,0,Self-emp-inc,Some-college,10,Divorced,Not-in-family,White,Male,United-States,34800,Craft-repair
35,33,0,0,Private,HS-grad,9,Never-married,Not-in-family,White,Female,United-States,15000,Other-service
60,45,0,0,Private,Some-college,10,Married-civ-spouse,Husband,White,Male,United-States,66400,Sales
40,26,0,0,Private,Assoc-acdm,12,Married-civ-spouse,Wife,White,Female,United-States,88500,Prof-specialty
50,31,0,0,Private,Some-college,10,Married-civ-spouse,Husband,White,Male,Jamaica,51014,Exec-managerial
50,27,0,0,Private,Assoc-acdm,12,Married-spouse-absent,Not-in-family,White,Male,United-States,36044,Craft-repair
38,27,0,0,Private,Assoc-acdm,12,Married-civ-spouse,Wife,White,Female,United-States,33641,Tech-support
40,39,0,0,Private,HS-grad,9,Widowed,Own-child,White,Female,United-States,8971,Adm-clerical
40,34,0,0,Local-gov,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,United-States,50030,Prof-specialty
40,41,7298,0,Federal-gov,Some-college,10,Married-civ-spouse,Wife,White,Female,United-States,72914,Transport-moving
40,32,0,0,Private,11th,7,Married-civ-spouse,Husband,White,Male,United-States,23300,Handlers-cleaners
30,51,0,0,Self-emp-inc,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,16522,Other-service
20,62,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,18812,Other-service
19,20,0,0,Private,Some-college,10,Never-married,Own-child,White,Female,United-States,3420,Other-service
40,58,0,0,Private,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,Germany,95470,Exec-managerial
50,35,0,0,Private,Some-college,10,Married-civ-spouse,Husband,White,Male,United-States,33427,Prof-specialty
40,40,0,0,Private,HS-grad,9,Separated,Unmarried,Black,Female,United-States,3940,Adm-clerical
40,62,0,0,Local-gov,Bachelors,13,Divorced,Not-in-family,Black,Female,United-States,30950,Prof-specialty
55,59,0,0,Self-emp-inc,Prof-school,15,Married-civ-spouse,Husband,White,Male,United-States,99999,Prof-specialty
40,55,0,0,Local-gov,Some-college,10,Married-civ-spouse,Husband,White,Male,United-States,54606,Prof-specialty
40,34,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,40125,Craft-repair
50,33,0,0,Private,Assoc-acdm,12,Divorced,Not-in-family,White,Male,United-States,27000,Prof-specialty
50,29,0,0,Private,HS-grad,9,Never-married,Not-in-family,White,Female,United-States,17000,Prof-specialty
40,42,0,0,Private,Some-college,10,Divorced,Unmarried,White,Female,United-States,30417,Adm-clerical
20,17,0,0,Private,12th,8,Never-married,Own-child,White,Male,United-States,5238,Prof-specialty
40,51,0,0,Private,Bachelors,13,Separated,Unmarried,White,Female,United-States,30510,Adm-clerical
40,37,1506,0,Private,HS-grad,9,Divorced,Unmarried,White,Male,United-States,41506,Craft-repair
40,34,0,0,Private,9th,5,Divorced,Not-in-family,White,Male,United-States,12000,Craft-repair
40,28,0,0,Private,10th,6,Married-civ-spouse,Husband,White,Male,United-States,22158,Machine-op-inspct
40,51,0,0,State-gov,Bachelors,13,Widowed,Not-in-family,White,Male,United-States,12456,Adm-clerical
48,50,0,0,Private,Some-college,10,Married-civ-spouse,Husband,White,Male,United-States,60000,Craft-repair
40,62,0,0,Private,10th,6,Married-civ-spouse,Husband,Black,Male,United-States,32133,Machine-op-inspct
16,62,0,0,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Husband,White,Male,United-States,11409,Prof-specialty
35,57,15024,0,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Wife,White,Female,United-States,99999,Sales
40,27,0,0,Private,Bachelors,13,Never-married,Not-in-family,White,Female,United-States,38670,Tech-support
80,49,99999,0,Self-emp-inc,Masters,14,Divorced,Unmarried,White,Male,Mexico,99999,Prof-specialty
60,42,0,1564,Self-emp-inc,Bachelors,13,Divorced,Not-in-family,White,Female,United-States,61936,Tech-support
30,74,0,0,Self-emp-inc,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,99999,Exec-managerial
40,32,0,0,Private,HS-grad,9,Divorced,Unmarried,White,Female,United-States,8830,Adm-clerical
40,34,0,0,Private,HS-grad,9,Divorced,Not-in-family,White,Male,United-States,11550,Craft-repair
49,34,0,0,Private,HS-grad,9,Separated,Unmarried,White,Male,United-States,14462,Craft-repair
40,48,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,66022,Craft-repair
40,36,0,0,?,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,27900,?
40,36,2407,0,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,31407,Exec-managerial
20,60,0,0,Local-gov,11th,7,Married-civ-spouse,Husband,White,Male,United-States,20712,Transport-moving
35,24,0,0,Private,11th,7,Never-married,Own-child,White,Male,United-States,3400,Craft-repair
40,42,0,0,Private,Assoc-acdm,12,Separated,Not-in-family,Black,Female,United-States,12502,Sales
38,54,0,1408,Private,Bachelors,13,Divorced,Not-in-family,White,Female,United-States,45992,Sales
50,58,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,43080,Craft-repair
50,42,7688,0,Private,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,94218,Exec-managerial
40,19,0,0,Private,HS-grad,9,Never-married,Own-child,White,Male,United-States,9154,Other-service
42,37,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,46113,Transport-moving
40,41,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,40038,Craft-repair
40,49,0,0,Federal-gov,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,United-States,34540,Craft-repair
40,46,0,0,Private,9th,5,Divorced,Not-in-family,White,Male,United-States,13201,Transport-moving
40,45,0,0,Private,HS-grad,9,Widowed,Not-in-family,White,Female,United-States,14000,Craft-repair
50,47,0,0,Private,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,49450,Exec-managerial
45,47,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,30400,Sales
55,46,0,0,Private,Bachelors,13,Never-married,Not-in-family,White,Male,United-States,90100,Exec-managerial
40,39,0,0,Private,HS-grad,9,Divorced,Unmarried,White,Female,United-States,32500,Adm-clerical
40,32,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,Germany,47400,Craft-repair
27,60,0,0,Private,Some-college,10,Widowed,Unmarried,White,Female,United-States,6300,Sales
75,31,0,0,?,HS-grad,9,Divorced,Own-child,White,Male,United-States,32050,?
10,66,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,12844,Handlers-cleaners
40,45,0,0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,30669,Exec-managerial
50,40,0,1902,Private,Some-college,10,Married-civ-spouse,Husband,White,Male,United-States,88130,Exec-managerial
12,17,594,0,Private,10th,6,Never-married,Own-child,White,Female,United-States,1994,Sales
46,33,0,0,Private,HS-grad,9,Separated,Not-in-family,White,Male,United-States,22001,Tech-support
40,42,0,0,Local-gov,HS-grad,9,Divorced,Not-in-family,White,Female,United-States,21815,Adm-clerical
60,49,0,0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,9000,Craft-repair
40,53,0,0,Private,HS-grad,9,Never-married,Not-in-family,White,Male,United-States,43000,Craft-repair
40,42,0,0,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Not-in-family,White,Female,United-States,3001,Craft-repair
40,44,0,0,State-gov,HS-grad,9,Married-civ-spouse,Wife,White,Female,United-States,57500,Prof-specialty
30,21,0,0,Private,Some-college,10,Never-married,Own-child,White,Male,United-States,9200,Tech-support
55,22,0,0,Private,Some-college,10,Married-civ-spouse,Husband,White,Male,United-States,23220,Sales
40,22,0,0,State-gov,Some-college,10,Never-married,Unmarried,Black,Female,United-States,5900,Adm-clerical
40,29,0,0,State-gov,Some-college,10,Divorced,Unmarried,Black,Male,United-States,9631,Adm-clerical
15,73,0,0,Private,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,14908,Prof-specialty
36,49,0,0,Private,Assoc-voc,11,Separated,Own-child,White,Female,United-States,18916,Prof-specialty
40,22,0,0,Private,HS-grad,9,Never-married,Own-child,White,Female,United-States,8422,Adm-clerical
60,41,13550,0,Private,Bachelors,13,Married-spouse-absent,Not-in-family,White,Female,United-States,65550,Exec-managerial
35,65,0,0,Self-emp-not-inc,Bachelors,13,Divorced,Not-in-family,White,Female,United-States,10200,Other-service
30,24,0,0,State-gov,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,United-States,12132,Adm-clerical
40,44,0,0,Federal-gov,Some-college,10,Divorced,Unmarried,Black,Female,United-States,14500,Adm-clerical
37,32,0,0,Local-gov,HS-grad,9,Never-married,Unmarried,Black,Female,United-States,9012,Transport-moving
40,67,2050,0,?,9th,5,Divorced,Not-in-family,White,Female,United-States,28502,?
40,42,0,0,State-gov,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,87602,Adm-clerical
40,27,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,29868,Exec-managerial
50,47,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,70050,Sales
40,30,0,0,Private,Assoc-voc,11,Married-civ-spouse,Other-relative,White,Female,Canada,58050,Tech-support
25,22,0,0,?,Some-college,10,Never-married,Not-in-family,Asian-Pac-Islander,Female,United-States,5200,?
40,33,0,0,Local-gov,HS-grad,9,Married-civ-spouse,Husband,Black,Male,United-States,26346,Handlers-cleaners
35,37,0,0,Private,HS-grad,9,Married-civ-spouse,Other-relative,Black,Female,United-States,12000,Other-service
30,30,0,0,Private,Some-college,10,Married-civ-spouse,Husband,White,Male,United-States,14405,Machine-op-inspct
48,41,0,0,Private,10th,6,Divorced,Not-in-family,White,Male,United-States,24800,Sales
40,38,0,0,State-gov,Bachelors,13,Never-married,Not-in-family,White,Female,United-States,44900,Exec-managerial
50,25,0,0,Self-emp-not-inc,Assoc-acdm,12,Never-married,Not-in-family,White,Male,United-States,3520,Sales
60,52,4787,0,Local-gov,Masters,14,Divorced,Not-in-family,White,Female,United-States,62731,Exec-managerial
13,25,0,0,Private,Assoc-acdm,12,Never-married,Not-in-family,White,Male,?,1170,Tech-support
40,26,0,0,Private,Bachelors,13,Never-married,Not-in-family,White,Male,United-States,31620,Sales
38,25,0,0,Private,Bachelors,13,Never-married,Not-in-family,White,Female,United-States,15500,Other-service
35,24,0,0,Private,HS-grad,9,Never-married,Not-in-family,White,Male,United-States,10000,Other-service
45,44,0,0,Private,Bachelors,13,Divorced,Unmarried,White,Female,United-States,45577,Exec-managerial
38,43,0,0,Private,Bachelors,13,Divorced,Not-in-family,White,Female,United-States,18554,Prof-specialty
32,31,0,0,Private,Assoc-voc,11,Separated,Unmarried,Black,Female,United-States,22000,Tech-support
35,22,0,0,Private,HS-grad,9,Never-married,Not-in-family,White,Female,United-States,11500,Other-service
55,31,0,0,Private,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,99999,Sales
50,40,0,0,Self-emp-inc,Prof-school,15,Married-civ-spouse,Husband,White,Male,United-States,99999,Prof-specialty
45,44,0,0,Self-emp-inc,Some-college,10,Married-civ-spouse,Husband,White,Male,United-States,76500,Sales
30,24,0,0,Private,Some-college,10,Never-married,Unmarried,White,Female,United-States,3500,Other-service
30,44,0,0,Local-gov,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,United-States,22898,Farming-fishing
40,30,0,0,Local-gov,Assoc-voc,11,Never-married,Not-in-family,White,Male,United-States,31250,Protective-serv
50,51,0,0,Private,Bachelors,13,Divorced,Not-in-family,White,Female,United-States,40500,Prof-specialty
40,61,0,0,Private,HS-grad,9,Widowed,Not-in-family,White,Female,United-States,28900,Exec-managerial
